state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,n_pi_d_star_action,n_best_config_action,pair_min_samples,pi_d_star_action_cross,pi_d_star_V_cross,argmax_disagree_cross,rank_correlation_cross,value_gap_cross,is_disagreement_cross,severity_raw_cross,statistically_significant_cross,is_disagreement_strict,severity_raw_strict,severity_strict
545,18,5,False,0,-50.0,0,1,1,,-2.601105183565847,0.0030442081397356042,-47.39889481643415,0,0.0,0.0,0,-2.3898072813568776,-2.5233397483825684,0.13353246702569077,0,0,0,0,-50.0,1,,-47.39889481643415,0,0.0,0,0,0.0,0.0
546,18,6,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.166350506761339,-2.59738826751709,0.43103776075575073,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
547,18,7,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.2669389352698985,-2.6214511394500732,0.3545122041801747,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
548,18,8,True,1,-1.442820319173299,3,3,0,0.7745966692414834,-1.9260199729662144,0.16637493669612835,0.4831996537929155,0,0.0,0.0,0,-2.807628379776011,-2.3167757987976074,0.49085258097840345,2,2,2,3,-4.156942103841729,0,0.7745966692414834,-2.2309221308755145,0,0.0,0,0,0.0,0.0
549,18,9,True,1,-1.4270912321655063,3,3,0,0.7745966692414834,-1.9807476447762102,0.15614274225683117,0.553656412610704,0,0.0,0.0,0,-2.8050550977192517,-2.4685370922088623,0.33651800551038935,2,2,2,3,-2.8986819878620036,0,0.7745966692414834,-0.9179343430857934,0,0.0,0,0,0.0,0.0
550,18,10,True,1,-1.4112032654909683,3,3,0,0.7745966692414834,-1.8961059037812138,0.16949036584219504,0.4849026382902455,0,0.0,0.0,0,-2.7997822730388067,-2.4139037132263184,0.3858785598124883,2,2,2,3,-2.799240977940538,0,0.7745966692414834,-0.9031350741593243,0,0.0,0,0,0.0,0.0
551,18,11,True,1,-1.3951548143045662,3,3,0,0.7745966692414834,-1.9807476447762102,0.15614274225683117,0.585592830471644,0,0.0,0.0,0,-2.7974107698381774,-2.4870338439941406,0.31037692584403676,2,2,2,3,-2.794361092364619,0,0.7745966692414834,-0.8136134475884087,0,0.0,0,0,0.0,0.0
552,18,12,True,1,-1.3789442575506248,3,3,0,0.7745966692414834,-1.7127918016923183,0.1890673008408861,0.3338475441416935,0,0.0,0.0,0,-2.7950956285193467,-2.537752866744995,0.25734276177435156,2,2,2,3,-2.791983624448313,0,0.7745966692414834,-1.079191822755995,0,0.0,0,0,0.0,0.0
553,18,13,True,1,-1.3625699577991688,1,1,0,0.7745966692414834,-1.9807476447762102,0.15614274225683117,0.6181776869770415,0,0.0,0.0,0,-2.7927410760781037,-2.710829496383667,0.08191157969443674,2,2,2,1,-2.7896478274661183,0,0.7745966692414834,-0.808900182689908,0,0.0,0,0,0.0,0.0
554,18,14,True,2,-1.3075854476467954,3,1,1,0.7378647873726218,-1.7769202113999936,0.18473110640283785,0.46933476375319816,1,0.46933476375319816,0.19953888803510184,1,-2.786030979205359,-2.7082250118255615,0.07780596737979728,3,28,3,3,-1.4957574969199818,1,0.7378647873726218,0.28116271448001173,1,0.28116271448001173,0,1,0.28116271448001173,0.1273615909393813
555,18,15,True,3,-1.2904903518357047,0,1,1,0.39999999999999997,-1.4167557956300136,0.18858594157305128,0.12626544379430893,1,0.12626544379430893,0.053682079823995074,0,-2.7313984763884376,-2.499680995941162,0.23171748044727547,1,62,1,1,-1.4429998882111283,0,0.7999999999999999,-0.02624409258111471,0,0.0,0,0,0.0,0.0
556,18,16,True,2,0.08372191631841429,3,3,0,0.9486832980505139,0.09061828189717414,0.019105045171799204,-0.006896365578759847,0,0.0,0.0,0,-1.3947067135606719,-1.8610930442810059,0.466386330720334,25,25,25,3,-0.07194472453914655,0,0.9486832980505139,-0.16256300643632068,0,0.0,0,0,0.0,0.0
557,18,17,True,4,0.11757920495766756,3,3,0,0.39999999999999997,-0.010150877245605816,0.13794792409727427,0.12773008220327337,0,0.0,0.0,0,-0.7226412775256886,-1.7596807479858398,1.0370394704601513,97,97,97,3,-0.0039043710935399182,0,0.39999999999999997,0.006246506152065898,0,0.0,0,0,0.0,0.0
558,18,18,True,2,0.15700020270607631,3,1,1,0.7378647873726218,0.023895656523592924,0.13894842911963204,0.13310454618248338,1,0.13310454618248338,0.05658974188333521,0,-0.5371964669578613,-1.3665971755981445,0.8294007086402833,1,96,1,1,0.031575384548688704,0,0.9486832980505139,0.00767972802509578,0,0.0,0,0,0.0,0.0
559,18,19,True,2,0.1888890929651758,1,1,0,0.9486832980505139,0.18827127543234123,0.018384500199025003,0.0006178175328345747,0,0.0,0.0,0,-0.5085088859820104,-1.0007725954055786,0.49226370942356823,105,105,105,1,0.06300070613405154,0,0.9486832980505139,-0.1252705692982897,0,0.0,0,0,0.0,0.0
560,18,20,True,3,0.15550807419406154,3,3,0,0.7999999999999999,0.028578926801188887,0.139092453044498,0.12692914739287264,0,0.0,0.0,0,-0.6551550736254296,-0.8809977173805237,0.2258426437550941,41,41,41,3,0.03248125819998443,0,0.7999999999999999,0.0039023313987955437,0,0.0,0,0,0.0,0.0
561,18,21,True,2,0.18989824652066767,1,1,0,0.9486832980505139,0.19295581246198928,0.017269618957432065,-0.003057565941321616,0,0.0,0.0,0,-0.6635895626989463,-0.670533299446106,0.006943736747159646,624,624,624,1,0.06477113671009274,0,0.9486832980505139,-0.12818467575189654,0,0.0,0,0,0.0,0.0
562,18,22,True,2,0.15228667310196414,2,2,0,0.9486832980505139,0.026959471064746367,0.13897293962057836,0.12532720203721778,0,0.0,0.0,0,-0.7249724706189498,-0.7331972122192383,0.008224741600288521,88,88,88,2,0.030812220696209057,0,0.9486832980505139,0.0038527496314626902,0,0.0,0,0,0.0,0.0
563,18,23,True,2,0.33300155107855944,3,3,0,0.9486832980505139,0.3407748403705968,0.01892584318307894,-0.007773289292037355,0,0.0,0.0,0,-0.04254331542219497,-0.4883357286453247,0.44579241322312974,6,6,6,3,0.2024103173953898,0,0.9486832980505139,-0.138364522975207,0,0.0,0,0,0.0,0.0
564,18,24,True,1,0.3918340772738199,1,1,0,0.7745966692414834,0.3746861526331623,0.020531434176652933,0.01714792464065762,0,0.0,0.0,0,0.009812138076259459,-0.2721574902534485,0.28196962832970796,4,4,4,1,0.2383416838831202,0,0.7745966692414834,-0.1363444687500421,0,0.0,0,0,0.0,0.0
565,18,25,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-0.38343604907691137,-0.6763375401496887,0.29290149107277735,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
566,18,26,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-0.4370767143276046,-0.49299156665802,0.05591485233041543,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
567,18,27,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-0.6204681766314506,-1.0390982627868652,0.41863008615541464,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
568,18,28,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-1.2555942054086193,-0.6892707347869873,0.566323470621632,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
569,18,29,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-1.8745125215393166,-1.19856858253479,0.6759439390045265,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
570,19,0,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.6172710294446593,-2.0460774898529053,0.571193539591754,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
571,19,1,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.5683182683354735,-2.3569693565368652,0.21134891179860826,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
572,19,2,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.5619787858065193,-2.436040163040161,0.12593862276635814,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
573,19,3,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.3485318696944595,-2.332744836807251,0.015787032887208508,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
574,19,4,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.157106183566167,-2.444572925567627,0.28746674200146005,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
575,19,5,False,0,-50.0,0,3,1,,-2.601105183565847,0.0030442081397356042,-47.39889481643415,0,0.0,0.0,0,-2.702866413934791,-2.52897310256958,0.17389331136521102,0,0,0,0,-50.0,1,,-47.39889481643415,0,0.0,0,0,0.0,0.0
576,19,6,False,0,-50.0,0,2,1,,-2.601105183565847,0.0030442081397356042,-47.39889481643415,0,0.0,0.0,0,-2.7080075396881194,-2.494473457336426,0.21353408235169358,0,0,0,0,-50.0,1,,-47.39889481643415,0,0.0,0,0,0.0,0.0
577,19,7,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.2882473812926833,-2.777628183364868,0.4893808020721848,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
578,19,8,False,0,-50.0,0,3,1,,-2.152745492491891,0.11547434328304661,-47.84725450750811,0,0.0,0.0,0,-2.8205983869336784,-2.294525384902954,0.5260730020307243,0,0,0,0,-50.0,1,,-47.84725450750811,0,0.0,0,0,0.0,0.0
579,19,9,False,0,-50.0,0,3,1,,-2.096005296185027,0.14110009789101766,-47.90399470381497,0,0.0,0.0,0,-2.820637652427334,-2.3349242210388184,0.48571343138851564,0,0,0,0,-50.0,1,,-47.90399470381497,0,0.0,0,0,0.0,0.0
580,19,10,False,0,-50.0,0,1,1,,-2.100368040148486,0.11671551715981077,-47.89963195985151,0,0.0,0.0,0,-2.818670095506918,-2.5065152645111084,0.31215483099580954,0,0,0,0,-50.0,1,,-47.89963195985151,0,0.0,0,0,0.0,0.0
581,19,11,False,0,-50.0,0,1,1,,-1.9714804015866971,0.1444964438054127,-48.028519598413304,0,0.0,0.0,0,-2.8114366167117213,-2.617675542831421,0.1937610738803004,0,0,0,0,-50.0,1,,-48.028519598413304,0,0.0,0,0,0.0,0.0
582,19,12,False,0,-50.0,0,1,1,,-1.4637940457563092,0.17839185622817738,-48.53620595424369,0,0.0,0.0,0,-2.7909228058499176,-2.4747073650360107,0.31621544081390685,0,0,0,0,-50.0,1,,-48.53620595424369,0,0.0,0,0,0.0,0.0
583,19,13,True,1,-1.3460302610805264,3,3,0,0.7745966692414834,-1.8961059037812138,0.16949036584219504,0.5500756427006874,0,0.0,0.0,0,-2.7910441475605445,-2.68257737159729,0.10846677596325449,7,7,7,3,-2.822257658730513,0,0.7745966692414834,-0.926151754949299,0,0.0,0,0,0.0,0.0
584,19,14,True,2,-1.3265390359912173,0,0,0,0.9486832980505139,-1.8651951610449327,0.1692327883979205,0.5386561250537154,0,0.0,0.0,0,-2.789005234590908,-2.57635235786438,0.2126528767265281,28,28,28,0,-1.5461239398822233,0,0.9486832980505139,0.31907122116270936,0,0.0,0,0,0.0,0.0
585,19,15,True,2,-1.3068181774756265,3,3,0,0.9486832980505139,-1.2957221835416641,0.19472727836410064,-0.011095993933962323,0,0.0,0.0,0,-2.717634541529592,-2.4042444229125977,0.3133901186169945,59,59,59,3,-1.4241046423130574,0,0.9486832980505139,-0.12838245877139332,0,0.0,0,0,0.0,0.0
586,19,16,True,2,-1.2893822441971314,1,1,0,0.9486832980505139,-1.4010552340811275,0.18968366461204442,0.1116729898839961,0,0.0,0.0,0,-2.7115606476989322,-2.5857763290405273,0.1257843186584049,222,222,222,3,-1.4063851654767519,1,0.7378647873726218,-0.005329931395624321,0,0.0,0,0,0.0,0.0
587,19,17,True,2,-1.3077266698137282,2,2,0,0.9486832980505139,-1.280021621992778,0.1952790748568637,-0.02770504782095018,0,0.0,0.0,0,-2.7484280417813243,-2.4936106204986572,0.25481742128266704,44,44,44,2,-1.424055732724239,0,0.9486832980505139,-0.14403411073146088,0,0.0,0,0,0.0,0.0
588,19,18,True,2,0.18725786134585937,1,1,0,0.9486832980505139,0.18836796019507646,0.019248181305282157,-0.0011100988492170893,0,0.0,0.0,0,-0.5056176792766359,-1.1610044240951538,0.6553867448185179,93,93,93,1,0.0647898001516309,0,0.9486832980505139,-0.12357816004344556,0,0.0,0,0,0.0,0.0
589,19,19,True,3,0.22580563996684633,1,1,0,0.7999999999999999,0.21591995713396353,0.02099334435513125,0.009885682832882797,0,0.0,0.0,0,-0.4333541029206187,-0.9804200530052185,0.5470659500845998,208,208,208,1,0.10000446803556096,0,0.7999999999999999,-0.11591548909840257,0,0.0,0,0,0.0,0.0
590,19,20,True,2,0.26309474891753304,1,1,0,0.9486832980505139,0.2533575022126747,0.02157959162317348,0.009737246704858316,0,0.0,0.0,0,-0.5077929518325629,-0.9484065771102905,0.4406136252777276,221,221,221,1,0.13581143745692986,0,0.9486832980505139,-0.11754606475574486,0,0.0,0,0,0.0,0.0
591,19,21,True,2,0.22772021708473816,2,2,0,0.9486832980505139,0.2157445057645832,0.019580148746934777,0.011975711320154958,0,0.0,0.0,0,-0.6244808434885679,-0.7843871712684631,0.15990632777989522,309,309,309,2,0.10097044659101348,0,0.9486832980505139,-0.11477405917356973,0,0.0,0,0,0.0,0.0
592,19,22,False,0,-50.0,0,1,1,,0.33586624703273815,0.019998051789126045,-50.33586624703274,0,0.0,0.0,0,-0.07865169566839238,-0.7106237411499023,0.63197204548151,0,0,0,0,-50.0,1,,-50.33586624703274,0,0.0,0,0,0.0,0.0
593,19,23,True,1,0.3822189122709922,1,1,0,0.7745966692414834,0.3730849045718735,0.021320824613078347,0.009134007699118707,0,0.0,0.0,0,-0.007174824613109722,-0.4036022424697876,0.3964274178566779,2,2,2,1,-1.1017891038505272,0,0.7745966692414834,-1.4748740084224008,0,0.0,0,0,0.0,0.0
594,19,24,True,1,0.4260950268719875,1,1,0,0.7745966692414834,0.4204608172741823,0.017869795143948566,0.005634209597805251,0,0.0,0.0,0,0.07085826775315668,-0.4623594880104065,0.5332177557635631,5,5,5,1,0.2746755284470323,0,0.7745966692414834,-0.14578528882714997,0,0.0,0,0,0.0,0.0
595,19,25,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-0.33767159962726667,-0.36388295888900757,0.026211359261740896,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
596,19,26,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-0.4271432778252233,-0.6457180976867676,0.21857481986154426,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
597,19,27,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-0.5060159462998688,-0.7275947332382202,0.22157878693835142,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
598,19,28,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-1.5656230256167727,-1.1460130214691162,0.4196100041476565,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
599,19,29,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-1.8691349667057815,-0.824237585067749,1.0448973816380325,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
600,20,0,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.579186400667914,-1.960650086402893,0.6185363142650209,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
601,20,1,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.5733320474542376,-2.2648634910583496,0.308468556395888,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
602,20,2,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.830063261168905,-2.330479145050049,0.49958411611885634,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
603,20,3,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.2782552022209677,-2.2949395179748535,0.016684315753885848,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
604,20,4,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.227981668117621,-2.5533604621887207,0.3253787940710997,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
605,20,5,False,0,-50.0,0,0,0,,-2.601105183565847,0.0030442081397356042,-47.39889481643415,0,0.0,0.0,0,-2.7060804118188124,-2.3907394409179688,0.3153409709008437,0,0,0,0,-50.0,0,,-47.39889481643415,0,0.0,0,0,0.0,0.0
606,20,6,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.304849396953877,-2.5821969509124756,0.2773475539585988,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
607,20,7,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.29678340038432,-2.732851266860962,0.436067866476642,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
608,20,8,False,0,-50.0,0,3,1,,-2.096005296185027,0.14110009789101766,-47.90399470381497,0,0.0,0.0,0,-2.8224728893009776,-2.180691719055176,0.6417811702458018,0,0,0,0,-50.0,1,,-47.90399470381497,0,0.0,0,0,0.0,0.0
609,20,9,False,0,-50.0,0,3,1,,-2.100368040148486,0.11671551715981077,-47.89963195985151,0,0.0,0.0,0,-2.8205333017700402,-2.3294942378997803,0.49103906387026,0,0,0,0,-50.0,1,,-47.89963195985151,0,0.0,0,0,0.0,0.0
610,20,10,False,0,-50.0,0,3,1,,-2.043627843841622,0.14101274164370223,-47.95637215615838,0,0.0,0.0,0,-2.818503259637711,-2.6067655086517334,0.2117377509859777,0,0,0,0,-50.0,1,,-47.95637215615838,0,0.0,0,0,0.0,0.0
611,20,11,False,0,-50.0,0,0,0,,-1.9848155564172079,0.13905641188337875,-48.01518444358279,0,0.0,0.0,0,-2.814029937021585,-2.4825260639190674,0.3315038731025175,0,0,0,0,-50.0,0,,-48.01518444358279,0,0.0,0,0,0.0,0.0
612,20,12,False,0,-50.0,0,3,1,,-1.4821298464729524,0.18690388673970396,-48.51787015352705,0,0.0,0.0,0,-2.7832645279495116,-2.4709155559539795,0.31234897199553213,0,0,0,0,-50.0,1,,-48.51787015352705,0,0.0,0,0,0.0,0.0
613,20,13,False,0,-50.0,0,3,1,,-1.4181794150224218,0.1784883058615209,-48.58182058497758,0,0.0,0.0,0,-2.7825056866908895,-2.705096483230591,0.07740920346029867,0,0,0,0,-50.0,1,,-48.58182058497758,0,0.0,0,0,0.0,0.0
614,20,14,True,1,-1.4155020594720555,1,1,0,0.7745966692414834,-1.2957221835416641,0.19472727836410064,-0.11977987593039141,0,0.0,0.0,0,-2.7711459278953154,-2.61680006980896,0.15434585808635548,4,4,4,1,-2.787111786565331,0,0.7745966692414834,-1.4913896030236669,0,0.0,0,0,0.0,0.0
615,20,15,True,2,-1.3298188717827093,3,3,0,0.9486832980505139,-1.4010552340811275,0.18968366461204442,0.07123636229841823,0,0.0,0.0,0,-2.7426879613875697,-2.3868601322174072,0.3558278291701624,47,47,47,3,-1.4774335125725608,0,0.9486832980505139,-0.0763782784914333,0,0.0,0,0,0.0,0.0
616,20,16,True,4,-1.309850748399821,0,0,0,0.39999999999999997,-1.2957221835416641,0.19472727836410064,-0.014128564858156833,0,0.0,0.0,0,-2.7384036043754993,-2.6077959537506104,0.130607650624889,291,291,291,0,-1.4254103597954986,0,0.39999999999999997,-0.12968817625383444,0,0.0,0,0,0.0,0.0
617,20,17,True,3,-1.3268812383012378,0,2,1,0.39999999999999997,-1.4167557956300136,0.18858594157305128,0.0898745573287758,1,0.0898745573287758,0.038210400373114774,0,-2.757882170609919,-2.635457754135132,0.12242441647478719,42,354,42,0,-1.4411215623859965,1,0.39999999999999997,-0.0243657667559829,0,0.0,0,0,0.0,0.0
618,20,18,True,2,0.22398242838350305,3,3,0,0.9486832980505139,0.2191755555607128,0.02117626360822212,0.004806872822790242,0,0.0,0.0,0,-0.4761152736652551,-1.057623028755188,0.5815077550899329,102,102,102,3,0.0991550251450124,0,0.9486832980505139,-0.1200205304157004,0,0.0,0,0,0.0,0.0
619,20,19,True,4,0.26112974116472837,3,3,0,0.39999999999999997,0.25993413659488307,0.021829062902214966,0.0011956045698452988,0,0.0,0.0,0,-0.4013384021923922,-0.892031729221344,0.4906933270289518,221,221,221,3,0.13485665235160568,0,0.39999999999999997,-0.1250774842432774,0,0.0,0,0,0.0,0.0
620,20,20,True,4,0.2998629362960903,3,3,0,0.39999999999999997,0.30268156884740416,0.02112406921492142,-0.002818632551313871,0,0.0,0.0,0,-0.3337360555526597,-0.6946454644203186,0.3609094088676589,283,283,283,3,0.17099618099883618,0,0.39999999999999997,-0.13168538784856798,0,0.0,0,0,0.0,0.0
621,20,21,True,3,0.3387500234504903,1,1,0,1.0,-0.05103048153045984,0.22277785049198978,0.3897805049809502,0,0.0,0.0,0,-0.19480900678626903,-0.6413888931274414,0.4465798863411724,273,273,273,1,0.2075511769547952,0,0.7999999999999999,0.25858165848525505,0,0.0,0,0,0.0,0.0
622,20,22,True,2,0.37542182627682197,1,1,0,0.9486832980505139,0.3663880662184981,0.02187863034689443,0.009033760058323848,0,0.0,0.0,0,-0.07282227193730108,-0.3763759136199951,0.30355364168269405,14,14,14,1,-1.0079089886636858,0,0.9486832980505139,-1.374297054882184,0,0.0,0,0,0.0,0.0
623,20,23,True,2,0.4163827389903434,3,3,0,0.9486832980505139,0.42390122444191,0.017883670536251246,-0.007518485451566581,0,0.0,0.0,0,0.060162426102317014,-0.33714669942855835,0.3973091255308754,16,16,16,3,0.24051264732740815,0,0.9486832980505139,-0.18338857711450182,0,0.0,0,0,0.0,0.0
624,20,24,True,1,0.4607020466681164,1,1,0,0.7745966692414834,0.4701195083189652,0.011585142749598565,-0.00941746165084878,0,0.0,0.0,0,0.10746379233445119,-0.08396731317043304,0.19143110550488424,24,24,24,1,0.31141701677619105,0,0.7745966692414834,-0.15870249154277416,0,0.0,0,0,0.0,0.0
625,20,25,True,1,0.5015719195197776,1,1,0,0.7745966692414834,0.20648405077431517,0.21459772193398508,0.29508786874546244,0,0.0,0.0,0,0.10111113873453031,-0.07020626962184906,0.17131740835637937,4,4,4,1,-2.1377689860018685,0,0.7745966692414834,-2.3442530367761836,0,0.0,0,0,0.0,0.0
626,20,26,False,0,-50.0,0,1,1,,-2.5734201918590762,0.024640783567035206,-47.42657980814092,0,0.0,0.0,0,-0.4077289969748623,-0.5274050831794739,0.11967608620461156,0,0,0,0,-50.0,1,,-47.42657980814092,0,0.0,0,0,0.0,0.0
627,20,27,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-0.8514922712456569,-1.3118849992752075,0.46039272802955067,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
628,20,28,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-0.8278159946480386,-0.9232639074325562,0.09544791278451759,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
629,20,29,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.0103555610405692,-0.8360705971717834,1.1742849638687858,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
630,21,0,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.6208534518920894,-2.0145695209503174,0.606283930941772,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
631,21,1,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.8298021515245098,-2.1336669921875,0.6961351593370098,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
632,21,2,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.8278839712588084,-2.516550302505493,0.31133366875331525,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
